entry,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,Yield,Substrate,Ar_X,Catalyst,Product,rxn_SMILES
1624,O=C([O-])C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC1=CC=C(C)C=C1,0.153,105.0,80.69,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1>>N#Cc1ncn(C)c1c1ccccc1F
1625,O=C([O-])C.[Cs+],CP(C)C1=CC=CC=C1,CC1=CC=C(C)C=C1,0.153,105.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CP(C)C1=CC=CC=C1>>N#Cc1ncn(C)c1c1ccccc1F
1626,O=C([O-])C(C)(C)C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC1=CC=C(C)C=C1,0.153,105.0,15.44,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3>>N#Cc1ncn(C)c1c1ccccc1F
1627,O=C([O-])C(C)(C)C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC1=CC=C(C)C=C1,0.153,105.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CP(C1=CC=CC=C1)C2=CC=CC=C2>>N#Cc1ncn(C)c1c1ccccc1F
1628,O=C([O-])C(C)(C)C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC1=CC=C(C)C=C1,0.153,105.0,4.53,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
1629,O=C([O-])C(C)(C)C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC1=CC=C(C)C=C1,0.153,105.0,10.46,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1>>N#Cc1ncn(C)c1c1ccccc1F
1630,O=C([O-])C(C)(C)C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC1=CC=C(C)C=C1,0.153,105.0,19.28,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1>>N#Cc1ncn(C)c1c1ccccc1F
1631,O=C([O-])C(C)(C)C.[Cs+],CP(C)C1=CC=CC=C1,CC1=CC=C(C)C=C1,0.153,105.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CP(C)C1=CC=CC=C1>>N#Cc1ncn(C)c1c1ccccc1F
1632,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.153,120.0,52.08,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3>>N#Cc1ncn(C)c1c1ccccc1F
1633,O=C([O-])C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC(N(C)C)=O,0.153,120.0,7.5,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CP(C1=CC=CC=C1)C2=CC=CC=C2>>N#Cc1ncn(C)c1c1ccccc1F
1634,O=C([O-])C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.153,120.0,14.06,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
1635,O=C([O-])C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.153,120.0,85.21,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1>>N#Cc1ncn(C)c1c1ccccc1F
1636,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.153,120.0,98.38,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1>>N#Cc1ncn(C)c1c1ccccc1F
1637,O=C([O-])C.[K+],CP(C)C1=CC=CC=C1,CC(N(C)C)=O,0.153,120.0,2.78,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CP(C)C1=CC=CC=C1>>N#Cc1ncn(C)c1c1ccccc1F
1638,O=C([O-])C(C)(C)C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.153,120.0,78.93,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3>>N#Cc1ncn(C)c1c1ccccc1F
1639,O=C([O-])C(C)(C)C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC(N(C)C)=O,0.153,120.0,2.64,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CP(C1=CC=CC=C1)C2=CC=CC=C2>>N#Cc1ncn(C)c1c1ccccc1F
1640,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.153,120.0,61.33,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
1641,O=C([O-])C(C)(C)C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.153,120.0,43.12,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1>>N#Cc1ncn(C)c1c1ccccc1F
1642,O=C([O-])C(C)(C)C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.153,120.0,99.81,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1>>N#Cc1ncn(C)c1c1ccccc1F
1643,O=C([O-])C(C)(C)C.[K+],CP(C)C1=CC=CC=C1,CC(N(C)C)=O,0.153,120.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CP(C)C1=CC=CC=C1>>N#Cc1ncn(C)c1c1ccccc1F
1644,O=C([O-])C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.153,120.0,74.3,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3>>N#Cc1ncn(C)c1c1ccccc1F
1645,O=C([O-])C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC(N(C)C)=O,0.153,120.0,2.33,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CP(C1=CC=CC=C1)C2=CC=CC=C2>>N#Cc1ncn(C)c1c1ccccc1F
1646,O=C([O-])C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.153,120.0,40.26,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
1647,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.153,120.0,39.57,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1>>N#Cc1ncn(C)c1c1ccccc1F
1648,O=C([O-])C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.153,120.0,99.22,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1>>N#Cc1ncn(C)c1c1ccccc1F
1649,O=C([O-])C.[Cs+],CP(C)C1=CC=CC=C1,CC(N(C)C)=O,0.153,120.0,2.79,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CP(C)C1=CC=CC=C1>>N#Cc1ncn(C)c1c1ccccc1F
1650,O=C([O-])C(C)(C)C.[Cs+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.153,120.0,68.17,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3>>N#Cc1ncn(C)c1c1ccccc1F
1651,O=C([O-])C(C)(C)C.[Cs+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CC(N(C)C)=O,0.153,120.0,10.49,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CP(C1=CC=CC=C1)C2=CC=CC=C2>>N#Cc1ncn(C)c1c1ccccc1F
1652,O=C([O-])C(C)(C)C.[Cs+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.153,120.0,54.83,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
1653,O=C([O-])C(C)(C)C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.153,120.0,5.65,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1>>N#Cc1ncn(C)c1c1ccccc1F
1654,O=C([O-])C(C)(C)C.[Cs+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.153,120.0,92.19,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1>>N#Cc1ncn(C)c1c1ccccc1F
1655,O=C([O-])C(C)(C)C.[Cs+],CP(C)C1=CC=CC=C1,CC(N(C)C)=O,0.153,120.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CP(C)C1=CC=CC=C1>>N#Cc1ncn(C)c1c1ccccc1F
1656,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CCCC#N,0.153,120.0,3.04,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CCCC#N.P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3>>N#Cc1ncn(C)c1c1ccccc1F
1657,O=C([O-])C.[K+],CP(C1=CC=CC=C1)C2=CC=CC=C2,CCCC#N,0.153,120.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CCCC#N.CP(C1=CC=CC=C1)C2=CC=CC=C2>>N#Cc1ncn(C)c1c1ccccc1F
1658,O=C([O-])C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CCCC#N,0.153,120.0,19.95,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CCCC#N.CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
1659,O=C([O-])C.[K+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CCCC#N,0.153,120.0,20.72,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CCCC#N.FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1>>N#Cc1ncn(C)c1c1ccccc1F
1660,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CCCC#N,0.153,120.0,80.86,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CCCC#N.C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1>>N#Cc1ncn(C)c1c1ccccc1F
1661,O=C([O-])C.[K+],CP(C)C1=CC=CC=C1,CCCC#N,0.153,120.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CCCC#N.CP(C)C1=CC=CC=C1>>N#Cc1ncn(C)c1c1ccccc1F
